Company,Review,Tag
Apple,"After a few phone calls you go to an onsite interview at the Apple campus. Apple interviews engineers for the specific team you'd be working with. Meaning that if you don't get through an interview with one team, you have to start all over for another team. Onsite you go through a few different interviews, each one had 2 interviewers who mostly asked white boarding questions. I found 2 interviewers in many sessions over about 6 hours exhausting. It's hard to judge what interviewers want when there are two of them staring you down while you write a solution to their question.",Negative Experience
Apple,"Recruiter phone screen, Technical phone interview with two engineers, On-site technical coding interview with ~8 interviewers . I thought most went pretty well, only one or two of the engineers adjacent teams weren't really helpful at all during the interview. The recruiter said it would take a few days to follow up with feedback. I sent a follow up e-mail to the recruiter a while later, and got ghosted. Not even a rejection notice from them.",Negative Experience
Ebay,Got a referral interview from a friend. Had a phone interview. Phone interview was very tough and a lot of java questions. there wasnt any response after that. I waited for almost 10 days and then mailed the person who interviewed me about response. In few minutes i got a response from hr to schedule a onsite interview. There was 5 people whom i met with in ebay office. Interview went positive and the team was excellent. Even before i reached home i got a email from hr that interview was positive and would give me a call on the following week day. There wasnt any call at all. Then a third party company mailed me to fill out application for background check. I did fill in application and they asked me some documents which i sent them. They told me my report will be sent in another 3-4 business days. I waited for almost 2 weeks and mailed hr if there is any updates. He told there is some kind of internal issues going on and he will get back to me on the following week. This has happened 3 weeks before and i haven't got any updates. I also mailed him last week to get updates but no response. So i am gonna accept offer from another company. good bye eBay!,Negative Experience
Ebay,"Phone Screen followed by 5 hour onsite Interview.All straight forward leet code questions . No design questions asked.Linked List,arrays,stacks,Queue were the topics.It did not appear that they were interested in coding skills. It was more about likability factor",Negative Experience
Ebay,"They never reimbursed my interview expenses after many follow-up emails. I did a lot of onsite interviews. This is my only experience without getting reimbursed and NO RESPONSE from the recruiters and interview coordinators. They did book the hotel for me, but they did not prepay for the room.If they are flying you for the on-site interviews, be prepared to afford all the interview expense (Hotel, Meals, and Rental Car/Uber etc.) on your own as they wonâ€™t reimburse you!!",Negative Experience
Ebay,"The interviewer seems out of date and it showed during the interview. He was not familiar with collabedit and had trouble setting it up. He even accidentally rebooted his computer during the interview. For 10 minutes, I had to explain code that he could not see.Also, the interview sounded like he picked a random question and did not really think about a solution. And he kept changing the requirements throughout the interview.",Negative Experience
Ebay,"1 hour phone interview with a Senior Engineer. She asked me to speak about one of my projects and then moved on to a coding challenge. I walked her through on how I would solve the question using O(n) time and O(n) space, but she wanted me to optimize it and made me use O(1) space. I tried to come up with a O(nlogn) solution but failed some of the test cases. Given her requirements I was hoping maybe she would provide some hints because she definitely wanted me to give the solution that she had in mind. We ran out of time and I didn't get a chance to solve it using the solution I originally told. Got a response after 10 days after emailing the recruiter.",Negative Experience
Ebay,"phone, followed by onsite. Interviews were average, they don't have the courtesy to give feedback after spending 5 hours at interview. I did very well in all the interviews in fact.This is my worst experience with eBay.I don't' think i want to ever apply at eBay.",Negative Experience
Facebook,"1. Phone screening with recruiter2. Phone coding interview - one easy + one medium Leetcode coding tasks3. Onsite in London - 3 coding, 1 soft skills, 1 designOverall experience: you need to be really fast, it's not about ""we want to see how are you thinking"" or other bla-bla, it is about the speed: train to solve tasks as fast as possible and DO NOT underestimate 'easy' tasks ;)2 out of 3 interviewers did not talk to me at all during the process, maybe that was supposed to be like this, but I did not like that.",Negative Experience
Facebook,"I was contacted by a recruiter for this role. She was very kind and accommodative. She was flexible enough with me availability.However, my luck wasn't so good with the interviewer that was picked for me.3 minutes into the phone call I realized that it is going to be extremely challenging for hold the attention of the interviewer. The engineer who interviewed me seemed very disinterested in the process. He probably called me from home while making his breakfast. I could hear vessels banging and he was talking to someone while I was trying to arrive at a solution. He carelessly responded to my followup questions and cut me off at 40minutes mark in a 45min interview.I did arrive at the solution and code was 95% done before he cut me off. I spoke about different algorithms and issues with them. But he didn't seem to be listening to whatever I said. It seems like all he wanted to solution and not how I approached at the solution (so all that you hear about FB interview of being tested on how you arrive at the solution may not be true always.)My request to FB recruiters (if they come across this post) please consider who volunteerr (or gets picked up) for interviewing. If a person is not interested, kindly don't force that person. It ends up wasting everyone's time.",Negative Experience
Facebook,1st round was the apti round it was the part of facebook campus drive to our campus . I was shorlisted for interview. Then I went to hyderabad for interview and interviewer asked me two coding questions and that's it.,Negative Experience
Facebook,"interviewed when they recruited on campus. the recruiter and engineers were all very down to earth and helpful throughout the interview process. culture very different from other companies, because they appreciate generalists rather than specialists.questions are standard with minor tricks hidden.",Negative Experience
Facebook,"Did a phone screen, then a full-day interview loop, then was asked to do *another* phone screen. I had a great on-site (probably one of the best of my career; I got the correct answer to *every question* with time to spare), but it didn't matter: second phone screen was a disaster. The call was delayed due to a technical problem, the guy barely spoke english, and he was annoyed from the start. I got the DYHQFM early-end-of-interview signal despite writing a correct solution, and was rejected shortly thereafter.Overall, Facebook's interview process is marginally more humane than the other big players, but just as idiotic and random. Solving the problems and correctly writing them on a whiteboard whilst singing and dancing is insufficient -- if you make *any* mistakes, you will fail. If an interviewer is having a bad day, you will fail. If an interviewer doesn't feel like doing interviews today, you will fail. If someone feels like failing you because you're too old or not wearing a hoodie or they don't like your voice, you will fail.The recruiters will tell you all sorts of nonsense about how people are looking for ""how you think"" and that they understand that candidates are nervous and blah, blah blah...these are lies. It's random, and it's biased strongly toward failure. You're probably going to fail, regardless of performance. Basically, if you're demonstrably a really good engineer, flip a coin seven times. If you get all heads, you get a job. Otherwise, you fail.I'm tired of hearing Facebook complain about not being able to find qualified people. They probably reject more great engineers for random reasons in a single day than most companies see in a year.",Negative Experience
Facebook,"I had a university recruiter reach out to me to apply. Then after a simple application I was contacted to schedule a technical interview. The technical interview did not go well. I was unable to understand the interviewer due to a thick accent, so it made introductions and the questions hard to understand. I then solved the problem given and was contacted the next day with a rejection email.",Negative Experience
Facebook,"one hackerrank, three technical interview.the hackerrank question is fairly straightforward but easiest to do in higher level language.technical interviews were okay, but not hint-ful or anything. made a stupid mistake in the last one and it cost me a lot :(",Negative Experience
Facebook,"It started out pleasant with a phone screen conversation with the recruiter but then went downhill from there. They were very late for the technical phone interview, but I brushed it off as an anomaly. Then came the onsite. First interviewer was nice and intelligent but seemed to be expecting me to provide a very specific solution that he had obviously rehearsed very well. Though what I provided was close, it looks like he wrote me off because I didn't get that exact solution. The next interviewer was a very jaded engineer who clearly didn't want to be there. Unresponsive to questions. It was very awkward and put me off in a major way. The experience interview was the only good interview in my opinion and I had a good exchange. The system design interviews were somewhat unforgiving. Tough luck if you haven't worked already at a company like, well, Facebook. After more than a week, the recruiter told me -- in recruiter speak of course -- that I was a terrible candidate and should think before applying again. Perhaps it's the process that needs work.",Negative Experience
Facebook,"Had one 45 minute phone interview with an engineer. The interviewer was very disinterested, wasn't paying attention to what I was doing and was loudly typing the entire time. It left a bad taste in my mouth. Now that I have had other interviews at big tech companies I see that this experience was an anomaly because other interviewers were engaged, pointing out bugs and asking questions, whereas my interviewer silently sat there the whole time. I'm extremely disappointed in the way I was treated",Negative Experience
Facebook,"I took a phone interview with one engineer from Facebook. He began with an easy coding question and I solved it in 25 mins. Then he asked a harder question, and we only have around 20 mins left. We went through the solution. I was pretty confidence about this phone interview, however, for some reason, I didn't pass this round.",Negative Experience
Facebook,"The interview process is okay. But the HR is unresponsive. Despite mails , they do not reply about the feedback. Very arrogant.They are too much about their values which are not practised.Prompt feedback is essential. Expect better than this from such a reputed company.",Negative Experience
Facebook,"I was sourced by a fb recruiter whom I had several conversations with before she finally scheduled an interview with the hiring manager. Uneventful, just like their product. I walked away with a feeling of emptiness. The whole experience felt unfriendly and arrogant. Mr.Z, your first order of business should be to fix your interview and hiring process. Always remember that candidates are probably also fb users.",Negative Experience
Facebook,"I was contacted by a Facebook recruiter via Linkedin and told that my profile indicated that I might be a good fit for one of their software roles. We set up an initial phone call and I filled out a basic email survey about my professional experience. One of the first questions on the phone was ""tell me about your experience as a web developer"". I have none, which I admitted in the pre-call survey and is obvious from my Linkedin profile. That seemed to be a big problem. The recruiter said he needed to check with his manager, then hung up and I never heard back.I still use facebook, but I have no interest in ever working there now.",Negative Experience
Facebook,"Decided to do the phone interview onsite, interviewer was friendly and helpful, solved the question fairly easily.Onsite was 1 behavioral, 3 coding with 2 questions each since I got through all the questions and one system design. Every coding question I had done a variation of so I aced that portion. System design wasn't hard as well, I got stuck on some follow up questions but the core of my design was fully finished at that point. I eventually got rejected due to the design portion apparently.Interviewing here is a waste of time, you can give an almost perfect interview and still get rejected it looks like. Don't waste your time here.",Negative Experience
Facebook,I meet with a recruiter at my school campus. They seemed interested in my resume and they emailed me back after few days for an on campus interview. The interview was very unprofessional. The employer showed up the the interview eating a buretto.,Negative Experience
Facebook,I had a internal referral through a former intern. Once I got into contact with the University recruiter it was several weeks and many unresponsive emails before I scheduled my first technical interview. Facebook does 2 x 45 minute CoderPad interviews with execution disabled. My interviewer wasn't very engaged and the recruiting team there are just too busy.,Negative Experience
Facebook,"Did a phone screen with them. The interviewer gave me a task which I already knew the solution for at first (find two elements in an integer array which sum up to a given number). When I pointed out that I know the solution to the problem, he gave me another one: to determine if a sequence of numbers is monotonic (i.e. ascending or non-descending). The interviewer didn't seem to understand the difference between non-decreasing and ascending sequences and it took a while to figure out the exact specification for the problem. The interviewer expected a straightforward solution which compares elements pairwise, but I came up with a more elegant one, which is based on calculating the pairwise difference and would require only a single array traversal. The interviewer didn't understand my solution and told me that he haven't seen this solution before and it wasn't the solution he was excepting. Eventually, he couldn't come up with an example where my code wouldn't work or a flaw in my reasoning.I've got feedback that my solution wasn't the one the interview was expecting and therefore rejected.",Negative Experience
Facebook,"Was called by a facebook employee who could barely speak English and read questions off of some kind of interview sheet. In response to the questions, you had to use a online tool to type pseudo code into an editor.",Negative Experience
Facebook,A fairly young lady with limited skills asked basic questions about my background and what I hoped to gain from working for Facebook. She then asked what language I programmed best and resumed to ask about 10 trivial questions about the language. (ex. What is the difference between Java's Array and Vector classes). She seemed to have trouble even reading the questions so it was clearly someone who did not know the answers either. I was directed to attempt one of their online challenges and respond to her when completed.,Negative Experience
Facebook,"I was contacted by a recruiter who sent me information and when I was ready could schedule my first phone interview. They are overbooked on interviews so it took 2 weeks to get one scheduled. They use coderpad+ a phone call and it is straight to business on a couple coding problems, there was no discussion of my resume, experience, goals etc. If the interview isn't a solid positive but not bad either, you might have to do a second one, same as first, same 2 weeks to get rescheduled, different interviewer and question.The interviewers are randomly assigned from different teams, it seems to be pretty hit or miss there is little feedback from the interviewer on what they are looking for from you. They just say thanks and that you'll hear from the recruiter afterwards. I was told it would be pretty much a same day response but it took a week to hear back each time. The first time the feedback was that there was no issue with the solution but the interviewer wanted a more vocal, step by step explanation while writing it. He did not say so during the interview though. The second interviewer seemed confused about a recursive solution and asked to have it redone as iterative despite there being no differences performance wise and his final feedback was that the second problem did not have a full solution despite him explicitely saying during the interview that since his request for a iterative solution took up more time that I should not write the code for the second problem, just vocally describe it . Both interviewers did not seem very engaged in the interview so I suppose the take away here is to always be as explicit and vocal about your solutions and try to get the interviewer to tell you definitively what they want because otherwise they just mostly quiet and you only find out afterwards when it is too late.The actual difficulty of the problems seem on the easy side, you need to be able to explain the Big O if your solutions but none of the ones I had involved any complicated tricks.",Negative Experience
Facebook,"1 Behavior/Past experience2 Ninja3 Lunch (not rated)4 Design5 NinjaThe behavior interview is about 1 hour, just talking about your past and current experience and projects you have done, plus a 15 mins coding test.first Ninja is an opening question, essentially creating your own question based on a scenario and do some coding. My experience was really good so you have the flexibility to design questions you are familiar with.Lunch was chat with a senior team lead, relax and get to know what you want to know.Design was easy for me, since I have done a similar system at my current job.the last ninja really sucked, the question is about a really unconventional event processing model using ""pulling"" instead of standard ""push"" model (like Storm), and the interviewer does not talk much and was not happy when I proposed the much simpler and intuitive push model. I failed on this one.",Negative Experience
Facebook,"I was referred by a friend working @ facebook. The recruiter first gave a phone call to discuss my background. Then a phone interview was scheduled a week later. In the phone interview, it was a guy working on some system projects. He first asked me a few general tech questions. Then he let me to code a program to check if a given string is matching a given regular expression online using collabedit. I didn't do well. So there is no feedback T_T",Negative Experience
Facebook,"I applied online to Software Developer, Community Operations Engineering role (Dublin) and after some time I received an e-mail from recruiter. We had an HR phone screening after which she asked me to send my availability times. She asked to arrange the interview not later than two weeks. And during those two weeks I spent several hours everyday for getting prepared well for the interview. However to one of my mails, I just received: This email account is inactive. Please contact another person at the company. And as backup e-mail the address of another HR specialist, I think her manager. I wrote to that e-mail, as obviously I didn't know any ""another person"" working at FB. And I didn't hear from her as well. I did not await to meet such a disdainful attitude toward candidates and their times from such a respectful company. But if it is a normal attitude that corresponds to the company's culture, I am glad I am not working there now.",Negative Experience
Facebook,"Since I had interviewed on-site before, they directly brought me on-site this time. I had 4 interviews: 1 behavior, 2 coding and 1 design. I have 12 years experience. All interviews went well in my mind, but surprisingly, no offer. No feedback given. I feel it was because one of the interviewers wasn't that nice and was quiet through most of the interview. While I wrote on the whiteboard and talked out loud, he was mostly on his laptop and barely responded. They tell you to think of the interviews as a discussion with a coworker. Well it was definitely not an engaging or pleasant coworker at all. Makes you wonder if the interviewer decided your fate as soon as he met you because he didn't like you. I have launched many successful products with many customers. None of that is taken into account in this kind of hiring process.",Negative Experience
Facebook,"contacted thru linkedn , if I was interested in facebook. Pondered whether to give a try or not . As my impression was facebook being php shop and me being a scala developer it would not match my skillset(Not interested in going back to dreaded c++ either). Meandered and then agreed for phone interview.I have pretty good exp (10+) most of these interviews are not cakewalks but not hard either. Only concern being absolutely neat monkey coding text book soln in 30-40mins. Most of the interviewers are nit picky and want perfect code. So you have 10 mins to think and 30 mins to code in a collabedit. Unless you are able to monkey code the soln while talking to interviewer , just simply avoid its nothing but sheer nonsense. But if you want to practice then ;-)",Negative Experience
Facebook,"Applied online, contacted by recruiter in ~2 weeks. Had a phone interview. The interviewer did not say much, and when I had asked if I was going in the right direction, he said things along the lines of, whatever you think is right, which was not helpful at all. The question itself was moderately difficult, and would be really hard to solve without a bit of help, in my opinion, and the interviewer didn't seem to care much. He was pretty quiet the entire time, which made me nervous, but I suppose that is my own fault too. Overall, the phone round was pretty tough, and I would say to know your way around arrays and sorting very well.",Negative Experience
Facebook,"Had a phone interview. Got the most optimal solution to the algorithms problem, refactored code, asked good questions about working at Facebook, asked them some stuff about engineering from their blog. Ended up getting a rejection the next day.",Negative Experience
Facebook,"Awful overall process. Had a phone interview and then on-site. On site interview was too generic. Facebook followed up with asking for references, then academic transcript which took two weeks. Then Facebook asked me to solve a coding puzzle and after one month, said no. The overall process was unorganized and length and even if I had gotten a job offer, I don't think it was pleasant in any way. In contrast, Google's interview process was much smoother and they replied within a week of on-site. Facebook should learn a thing or two from Google.",Negative Experience
Facebook,I had a phone interview where the interviewer asked me two programming questions. I answered both of them and some follow up questions. The recruiter said she will get back in two days. My interview took place on Tuesday and I sent a feedback immediately that it was good as I answered both questions in 45 mins. I did not get any reply till Friday. On Friday she said that she will call me on Monday 3pm regarding feedback. On Monday she called me and told me that unfortunately they are not going to continue the process with me. I was really surprised and asked about what went wrong and she refused to give me any more information. I am not sure on what grounds they rejected me. Not sure what else do they expect from an interviewee. I feel its totally unfair and have a very bad opinion about Facebook.,Negative Experience
Facebook,"Everyone was edgy when I started seeing people at Facebook, including the receptionists. Granted, job interviews tend to be critical, and we are the people who seemed to be begging for the highly-lucrative job positions.Then I saw this lady, who gave no self-introduction, no facial interaction, had only super-sharp look or pretended to be, who led me through these cold stairs, picked up a drink, and up to this tiny room, then started asking me questions.God bless her, turned out she was a software engineer, and may be the domain expert in my field.OK, so let's move on to programming, by which time I became edgy, too, knowing this lady sitting right behind me, feeling her freezing eyes examining up and down my neck, maybe my hair, too (I am a man). Did she notice my white hair as well?Anyway, the interview was quick (less than an hour), and I was let go. I knew there won't be any followup. Even if it does, am I willing to experience it again?What a fast way to ruin a day-off.",Negative Experience
Facebook,"A recruiter reached out to me. I sent my availability for a phone screen and this is when the troubles began. First, I never heard back from the recruiter again. Ever. The technical phone screen was still scheduled however, and I prepared for it as best I could. On the day of, the interviewer called over 20 minutes late and was very difficult to understand. Because of the delay I had little time to implement the algorithm he asked me about, which I implemented anyway (and my implementation was the optimal one!). He seemed very confused by simple logic (such as and statements) and multiple times questioned if my code would work with input even though I proved it would work. By the time I could ask him questions, I had to go due to an urgent event that I had scheduled (and he wanted me to stay on the call for another 20 minutes to make up for the lost 20 minutes earlier from his late call). Needless to say I was very unimpressed. I never heard back from the recruiter again, despite multiple emails. This entire experience was very confusing, since I'd had a very positive experience the year before.",Negative Experience
Facebook,Facebook had come on campus.The first round was simple coding questions .The second round was a telephonic screening for 45 mins. The interviewer explained his job role and gave 5 mins in the end to ask questions,Negative Experience
Facebook,"Am from China. Got the recruiting information from my university forum.After submitting my resume, first is a online programing puzzle. It's 90 min long. Not very hard.After the puzzle, I got 2 rounds of phone screens. Each lasts 45min, interviewer will keep asking questions until time up.Then they flew me to HK for the final-round interviews. Too bad, got eliminated in the last round.",Negative Experience
Facebook,"Onsite interview process was fair. Difficulty level was average. First person to interview me had horrible communication skills. He couldn't explain coding problem clearly.Remaining three people were very good in communication. After on-site interview, facebook requested for yet another coding phone interview.Post onsite phone interview is what went wrong with me. This person had poor interview skills. He asked me an advanced algorithm question about graph/tree traversal (search for ""same fringe problem concurrency"" and you will know what I am talking about). I gave a natural solution which was not space efficient, but interviewer was looking for a specific solution he had in mind.I lost the deal to this question. I would give thumbs up to recruiters handling interview process. I think they are one of the best in the industry.",Negative Experience
Facebook,"I received a letter from the recruiter in a few days, after I applied. Two days later there was a phone interview. The recruiter showed no interest and asked me to wait until she read my resume. She asked me just one question: ""tell me about yourself"", after that I received a verbal refusal. There was no technical questions nor what I'm interested in. ""Unfortunately, now we are looking for people with 3-4 years of work experience"". A few days later I received a letter of refusal. I did not expect such unprofessional behavior from Facebook",Negative Experience
Facebook,"A recruiter set up a short chat and ask some behaviour questions, and bad things happen. She ask me some cliche questions like ""why facebook"" and I give my answer by talking about the technology fb using, which she didn't understand. I guess she expect me to be a fan of social network but my topic is always technology. Finally she ask if I am talking with other company. I give her a name of a company. But she never heard that. Hey, that's a middle size company in bay area just ipo 2yrs ago. She just can't understand what I am talking in the phone call. Not even one. Got rejection few days later.",Negative Experience
Facebook,"The process is straight forward , it consisted of multiple rounds , begins with screening , technical interview , and then HR and technical round at headquarters.My phone screening was easy totally based on resume and then there were two technical rounds online to be taken one to one",Negative Experience
Facebook,"Recruiter called, explained process for 30 minutes. Recruiter was friendly and helpful. They email you all the algorithms preparation sites. I guess they expect you to go through all the sites and complete all the algos and then come for interview.Next he scheduled telephonic interview, Interviewer was not friendly at all, He started with Introduction and Why Facebook. Then coding question. He was not helping or giving clue at all, i could hear keyboard noises, i think he gave me question and start doing his work. I completed question in half hour. he asked complexity.I am sure i did good as i was able to write code and explained through examples, but next i heard from recruiter that i was not selected and they can't provide feedback due to company policy. Process seems good but not providing feedback is something i didn't expect.",Negative Experience
Facebook,Messaged recruiter on LinkedIn a few months after being initially contacted. Set up for a phone screen about a week later.Phone screen consisted of online whiteboard with a question which took majority of interview time.,Negative Experience
Facebook,"Referred by an employee in Facebook, then I got an email from Facebook to set up an interview over phone. The email was received after around two weeks waiting, and the phone interview was 4 days later.",Negative Experience
Facebook,"I have interviewed with facebook 3 times. every time they ask the same stupid question given an array of integers, find 3 integers that sum to zero. as many as 3 people from HR get involved to schedule a simple phone screen. and even after solving the problem in O(n^2) time, i did not get any on-site with them.",Negative Experience
Google,"Initial communication view recruiter. Followed by technical phone screen, then a multi-hour on-site interview. Whole process takes weeks/months. It is very slow moving.One interviewer did not know how to interview well. Asked the question but when questions were raised, failed to answer the questions and kept talking in circles. Was unable to answer questions due to lack of sufficient explanation.",Negative Experience
Google,"I have applied for a position here. They have contacted me and after an interview with HR, I had two phone technical interviews that involved common data structures questions and toanalyze the complexity of the problems. I cannot give more detailes due to the NDA I sign ed. My opinion is that you have to be very goog in algorithms and data structures.",Negative Experience
Google,"The first round is a coding sample in which they ask two questions with 1 hour to complete them. The questions were of moderate difficulty, however there was simply not enough time to answer them if you are a person that takes longer to process. You get to choose what language you would like to code in and you also have the opportunity to try sample questions before hand.",Negative Experience
Google,"The recruiter was obviously inexperienced, always took a really long time to respond, and he just copied and pasted boilerplate responses, which weren't always relevant.Phone interview was over 15 min late. Interviewer just asked trivial questions, which I would argue don't even relate to the practice of software engineering. Maybe I was supposed to get through more problems in the short time period? I didn't really get any feedback",Negative Experience
Google,Technical interview lasted about 45 minutes. Interviewer was cold and I was really not able to understand him clearly as he was not a native English speaker. His accent and his phone were terrible. I was just hearing a sound from deep.,Negative Experience
Google,"Had an on-site interview few years ago but didn't get an offer at that time. Recently an internal recruiter contacted me if I'm interested in Software Engineer position. He immediately scheduled a phone screening even though I had an on-site interview once. The interviewer was from completely different job and questioned me a lot of irrelevant questions. Although I did write the code right for his question, he didn't seem to like me for some reasons. I wasn't invited for on-site this time even I'm well qualified. Google hiring process is really high false negative rate. The recruiter apologized me for the outcome but he wasn't able to do anything once the decision is made by the engineering team. I got to wait for another few years until I re-apply.",Negative Experience
Google,"Received an email for 2 phone interviews. They were back to back, so it was like a one long phone interview. Did ok in the first one but did not do well in the second one and got rejected.",Negative Experience
Google,Applied online and got an email the next day saying that I am a good fit for the position. HR was friendly. She set me up for technical interview next week over the phone. I was made to write code in this interview on a Google doc.,Negative Experience
Google,"I applied through the campus recruiting system, and went through two back to back phone screens, each lasting about 45 minutes. The questions were harder than I thought and I didn't get through to the next round. My interviewers sounded impatient over the phone and the entire process was not very pleasant.",Negative Experience
Google,"Through website, set up phone interview. During phone interview, had basic questions about previous projects and then had to code in a google doc. If you review the material they give you going in and have a quick mind, you should do fine. If you haven't covered at least have of it though, you probably will have to reapply whenever you have learned it.",Negative Experience
Google,"I was reached out to by a recruiter. I talked to him on the phone, and he asked a couple of technical questions, and then it went to a technical phone interview. There I wrote a program in python on a google doc, and was asked to come visit. I couldn't make it at the time and I called off the on-site interview. Fast forward a year and a half, and I was contacted again by a recruiter. I was more ready to see what Google had to offer, and asked to come out to visit their office in Boulder. I was super excited! What an opportunity!So, after a few weeks I went out there at my scheduled time. There are five mini-interviews and a lunch. Each mini-interview is a programming challenge, each one was like a homework assignment from a year 1 or 2 comp-sci class. Of course, the interviewer knows the questions and how to ask break the answer I came up with. But, overall it was kind of fun.Where it really broke down for me though was that there was no real making a connection with the interviewer. I am gainfully employed and I was really there to see if I could work with these guys, if it was worth the risk of starting a new job for the benefit of getting to work for a world-class software company. And the answer turned out to be no. I couldn't get a handle on the emotions of any of my interviewers at all. Everything they said sounded like it came from a script. Which I guess would be okay, but the worst part was the lunch.They paired me up with a random dude from the office, and I just could not connect. I asked about what he did, and got a single sentence about financial transactions. I asked about a generally geeky topic, and was told that ""I'm sure that we should be using this time to talk about Google, and not <geeky topic>."" Shocked at this, I said that I really wanted to know about who I was going to be working with, and asked what he was passionate about. I swear that he recited his college admission essay, and threw out a bunch of techno-babble that I'm sure was to impress me. Then I was shuttled back to the little conference room. I don't think I could even tell you what I felt right then, but I didn't feel very welcome or excited anymore.What I think this process taught me, is that I was supposed to be very impressed about Google as a brand. I wanted so bad to fit in, but I realized that it just wasn't for me. As I really looked hard at where I actually was, I saw that behind the velociraptor statue was a cubicle wall. It was just an office, like any other. The last 3 interviews in the afternoon, I may have self-sabotaged.I just didn't care anymore. I asked the interviewers what projects they worked on, and I got the same lack of passion I got from my lunch-mate. On the last interview I wasn't even writing code anymore, just some set notation and lambda functions to map over them. It was totally self serving, and I'm not convinced that the interviewer cared to follow along.I got a phone call about a week latter, to let me know that I had been passed up. Which was really nice to get. If I can say one thing about this process, it was very pleasant. I was so relived to hear that I had not been given an offer. If I had been, it would have been devastating to have to turn it down.A positive note, is that I did see people eating together during lunch, no one was alone. Which tells me that people do get along there. I'm sure it's not as bad as I perceived it to be.",Negative Experience
Google,"There was no real understanding of my background or what I would be doing. You check some boxes that aren't well defined, and then the teams make assumptions without really looking at the resume.",Negative Experience
Google,"First, I passed phone interview. Then I was invited to onsite interview. The whole interview process went smoothly. I could not finish my response to two questions; however, I did well in the other 3 interviews. I received the rejection after 2 weeks. When I asked recruiters for the feedback. He told me your solution was not optimized. You could have used a better data structure. It was ridiculous to me because the interviewer looked totally satisfied, and I was under the impression that I am done. General speaking, it sounds to me a bit random who they are extending offer to.",Negative Experience
Google,"I was contacted by the recruiter, who scheduled a technical phone screening to take place the following week. The recruiter emailed me some materials, mostly links to videos and websites, which she suggested I look over. I felt very comfortable before the phone interview because I regularly solve coding problems and interview questions on sites like hackerrank, leetcode, and codewars. I also spent about 4 hours each day preparing for the interview during the last few days. I was expecting the interview question to be moderately difficult with multiple steps; I was surprised at how particularly specific and trivial the question was. The interviewer worded the question in an obscure way and it took me several minutes and several questions to figure out what exactly was being asked. I answered the question correctly, talked about the performance implications as well as some edge cases. The interview concluded and after about two days the recruiter contacted me to tell me the interviewer did not feel that I was qualified to move forward in the process and I was eliminated. The part I found most frustrating is that while I believe I'm a strong enough candidate to warrant a real interview, I was turned down after a single phone screen question that I answered correctly. Worse still, apparently the recruiter informed me I cannot reapply to Google for a year.I don't understand why I was rejected after answering a poorly constructed question correctly. The recruiter likely doesn't know either because when I asked that question in my last email I never received a response.",Negative Experience
Google,"5 individual interviews with the barage of puzzle-like technical questions. Must write perfect code and come up with a good solution. 2 were positive experiences, 3 were not (interviewers seemed a bit condescending).",Negative Experience
